,lang,name,pdf,file
268,español,C.C. San Sebastián El Manantial,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20San%20Sebastián%20El%20Manantial-spa.pdf,pdf/vz/C.C._San_Sebastián_El_Manantial.pdf
269,español,C.C. Santa Eduviges Sector 8,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Santa%20Eduviges%20Sector%208-spa.pdf,pdf/vz/C.C._Santa_Eduviges_Sector_8.pdf
270,español,C.C. Santa Rosa,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Santa%20Rosa-spa.pdf,pdf/vz/C.C._Santa_Rosa.pdf
271,español,C.C. Savayo II,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Savayo%20II-spa.pdf,pdf/vz/C.C._Savayo_II.pdf
272,español,C.C. Sentimiento de un Pueblo,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Sentimiento%20de%20un%20Pueblo-spa.pdf,pdf/vz/C.C._Sentimiento_de_un_Pueblo.pdf
273,español,C.C. Socialismo Siglo XXI,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Socialismo%20Siglo%20XXI-spa.pdf,pdf/vz/C.C._Socialismo_Siglo_XXI.pdf
274,español,C.C. Sumaliain Wayuu,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Sumaliain%20Wayuu-spa.pdf,pdf/vz/C.C._Sumaliain_Wayuu.pdf
275,español,C.C. Talaguayuu,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Talaguayuu-spa.pdf,pdf/vz/C.C._Talaguayuu.pdf
276,español,C.C. Taria,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Taria-spa.pdf,pdf/vz/C.C._Taria.pdf
277,español,C.C. Triunfadores del Sur,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Triunfadores%20del%20Sur-spa.pdf,pdf/vz/C.C._Triunfadores_del_Sur.pdf
278,español,C.C. Uniblotes,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Uniblotes-spa.pdf,pdf/vz/C.C._Uniblotes.pdf
279,español,C.C. Unidad e Igualdad,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Unidad%20e%20Igualdad-spa.pdf,pdf/vz/C.C._Unidad_e_Igualdad.pdf
280,español,C.C. Unidos por San José,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Unidos%20por%20San%20José-spa.pdf,pdf/vz/C.C._Unidos_por_San_José.pdf
281,español,C.C. Unidos Venceremos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Unidos%20Venceremos-spa.pdf,pdf/vz/C.C._Unidos_Venceremos.pdf
282,español,C.C. Urbanizacion Sucre,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Urbanizacion%20Sucre-spa.pdf,pdf/vz/C.C._Urbanizacion_Sucre.pdf
283,español,C.C. Urbanización La Fuente Turnero,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Urbanización%20La%20Fuente%20Turnero-spa.pdf,pdf/vz/C.C._Urbanización_La_Fuente_Turnero.pdf
284,español,C.C. Urbanización Los Angeles,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Urbanización%20Los%20Angeles-spa.pdf,pdf/vz/C.C._Urbanización_Los_Angeles.pdf
285,español,C.C. Urbina,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Urbina-spa.pdf,pdf/vz/C.C._Urbina.pdf
286,español,C.C. Uribana El Ujano,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Uribana%20El%20Ujano-spa.pdf,pdf/vz/C.C._Uribana_El_Ujano.pdf
287,español,C.C. Uveral II,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Uveral%20II-spa.pdf,pdf/vz/C.C._Uveral_II.pdf
288,español,C.C. Valle Encantado 635,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Valle%20Encantado-635-spa.pdf,pdf/vz/C.C._Valle_Encantado_635.pdf
289,español,C.C. Valle Frío Parte Alta,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Valle%20Frío%20Parte%20Alta-spa.pdf,pdf/vz/C.C._Valle_Frío_Parte_Alta.pdf
290,español,C.C. Valle Verde,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Valle%20Verde-spa.pdf,pdf/vz/C.C._Valle_Verde.pdf
291,español,C.C. Valles de Santa Rosa,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Valles%20de%20Santa%20Rosa-spa.pdf,pdf/vz/C.C._Valles_de_Santa_Rosa.pdf
292,español,C.C. Vencedores de Sucre,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Vencedores%20de%20Sucre-spa.pdf,pdf/vz/C.C._Vencedores_de_Sucre.pdf
293,español,C.C. Victoria de Oro 1 de Octubre,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Victoria%20de%20Oro%201%20de%20Octubre-spa.pdf,pdf/vz/C.C._Victoria_de_Oro_1_de_Octubre.pdf
294,español,C.C. Victoria Parte Baja,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Victoria%20Parte%20Baja-spa.pdf,pdf/vz/C.C._Victoria_Parte_Baja.pdf
295,español,C.C. Villa de Nutrias,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Villa%20de%20Nutrias-spa.pdf,pdf/vz/C.C._Villa_de_Nutrias.pdf
296,español,C.C. Villa Esperanza,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Villa%20Esperanza-spa.pdf,pdf/vz/C.C._Villa_Esperanza.pdf
297,español,C.C. Villa Feliz,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Villa%20Feliz-spa.pdf,pdf/vz/C.C._Villa_Feliz.pdf
298,español,C.C. Villa San Antonio,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Villa%20San%20Antonio-spa.pdf,pdf/vz/C.C._Villa_San_Antonio.pdf
299,español,C.C. Virgen del Valle III,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Virgen%20del%20Valle%20III-spa.pdf,pdf/vz/C.C._Virgen_del_Valle_III.pdf
300,español,C.C. Vista Bella,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Vista%20Bella-spa.pdf,pdf/vz/C.C._Vista_Bella.pdf
301,español,C.C. Vista Hermosa Poligonal A,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Vista%20Hermosa%20Poligonal%20A-spa.pdf,pdf/vz/C.C._Vista_Hermosa_Poligonal_A.pdf
302,español,C.C. Voluntad y Acción,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Voluntad%20y%20Acción-spa.pdf,pdf/vz/C.C._Voluntad_y_Acción.pdf
303,español,C.C. Wayuu 19 de Abril,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/C.C.%20Wayuu%2019%20de%20Abril-spa.pdf,pdf/vz/C.C._Wayuu_19_de_Abril.pdf
304,español,CAASB - Cooperativa Agua Alcantarillado S J Bautista,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CAASB-CooperativaAguaAlcantarilladoSJBautista-spa.pdf,pdf/vz/CAASB_-_Cooperativa_Agua_Alcantarillado_S_J_Bautista.pdf
305,español,CAEAA - Colectivo Autogestionario El Atoj Antoño,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CAEAA-ColectivoAutogestionarioElAtojAntoño-spa.pdf,pdf/vz/CAEAA_-_Colectivo_Autogestionario_El_Atoj_Antoño.pdf
306,español,CANEXPPCHILE - Corporación Agrupación Nacional Ex Presos Pol,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CANEXPPCHILE-CorporaciónAgrupaciónNacionalExPresosPol-spa.pdf,pdf/vz/CANEXPPCHILE_-_Corporación_Agrupación_Nacional_Ex_Presos_Pol.pdf
307,español,CAP - Centro Atención Psico Social,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CAP-CentroAtenciónPsicoSocial-spa.pdf,pdf/vz/CAP_-_Centro_Atención_Psico_Social.pdf
308,español,CAP - Consejo Ayllus Originarios Potosí,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CAP-ConsejoAyllusOriginariosPotosí-spa.pdf,pdf/vz/CAP_-_Consejo_Ayllus_Originarios_Potosí.pdf
309,español,Casa del Alba,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Casa%20del%20Alba-spa.pdf,pdf/vz/Casa_del_Alba.pdf
310,español,CASA - Casa Maryland,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CASA-CasaMaryland-spa.pdf,pdf/vz/CASA_-_Casa_Maryland.pdf
311,español,CASM - Corporación Fortalecimiento Función Social,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CASM-CorporaciónFortalecimientoFunciónSocial-spa.pdf,pdf/vz/CASM_-_Corporación_Fortalecimiento_Función_Social.pdf
312,español,CC - Asociación Civil Control Ciudadano,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CC-AsociaciónCivilControlCiudadano-spa.pdf,pdf/vz/CC_-_Asociación_Civil_Control_Ciudadano.pdf
313,español,CC - Llallagua - Comité Cívico Llallagua,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CC-Llallagua-ComitéCívicoLlallagua-spa.pdf,pdf/vz/CC_-_Llallagua_-_Comité_Cívico_Llallagua.pdf
314,español,CCBU - California Coalition Barrios Unidos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CCBU-CaliforniaCoalitionBarriosUnidos-spa.pdf,pdf/vz/CCBU_-_California_Coalition_Barrios_Unidos.pdf
315,español,CCDH - Comisión Chilena Derechos Humanos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CCDH-ComisiónChilenaDerechosHumanos-spa.pdf,pdf/vz/CCDH_-_Comisión_Chilena_Derechos_Humanos.pdf
316,español,CCMRS - Corporacion Casa Miguel Red Solidaria,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CCMRS-CorporacionCasaMiguelRedSolidaria-spa.pdf,pdf/vz/CCMRS_-_Corporacion_Casa_Miguel_Red_Solidaria.pdf
317,español,CCPG - Casa Cultura Patria Grande,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CCPG-CasaCulturaPatriaGrande-spa.pdf,pdf/vz/CCPG_-_Casa_Cultura_Patria_Grande.pdf
318,español,CCPT - Comité Cívico Popular Tarija,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CCPT-ComitéCívicoPopularTarija-spa.pdf,pdf/vz/CCPT_-_Comité_Cívico_Popular_Tarija.pdf
319,español,CCSAM - Comité Cívico San Andrés Machaca,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CCSAM-ComitéCívicoSanAndrésMachaca-spa.pdf,pdf/vz/CCSAM_-_Comité_Cívico_San_Andrés_Machaca.pdf
320,español,CCSP - Comité Canario Solidaridad Pueblos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CCSP-ComitéCanarioSolidaridadPueblos-spa.pdf,pdf/vz/CCSP_-_Comité_Canario_Solidaridad_Pueblos.pdf
321,español,CCT - Corporación Colombiana Teatro,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CCT-CorporaciónColombianaTeatro-spa.pdf,pdf/vz/CCT_-_Corporación_Colombiana_Teatro.pdf
322,español,CDCT - Coordinadora Departamental Cambio Tarija,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CDCT-CoordinadoraDepartamentalCambioTarija-spa.pdf,pdf/vz/CDCT_-_Coordinadora_Departamental_Cambio_Tarija.pdf
323,español,CDDH - Cojedes - Consejo Defensa Derechos Humanos Cojedes,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CDDH-Cojedes-ConsejoDefensaDerechosHumanosCojedes-spa.pdf,pdf/vz/CDDH_-_Cojedes_-_Consejo_Defensa_Derechos_Humanos_Cojedes.pdf
324,español,CDDHMEM - Consejo Derechos Humanos Morro Puerto Santo,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CDDHMEM-ConsejoDerechosHumanosMorroPuertoSanto-spa.pdf,pdf/vz/CDDHMEM_-_Consejo_Derechos_Humanos_Morro_Puerto_Santo.pdf
325,español,CDDHPD - Consejo Defensa Derechos Humanos Discapacidad,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CDDHPD-ConsejoDefensaDerechosHumanosDiscapacidad-spa.pdf,pdf/vz/CDDHPD_-_Consejo_Defensa_Derechos_Humanos_Discapacidad.pdf
326,español,CDDHSF - Consejo Defensa Derechos San Francisco,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CDDHSF-ConsejoDefensaDerechosSanFrancisco-spa.pdf,pdf/vz/CDDHSF_-_Consejo_Defensa_Derechos_San_Francisco.pdf
327,español,CDH - UCAB - Centro Derechos Humanos Universidad Católica,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CDH-UCAB-CentroDerechosHumanosUniversidadCatólica-spa.pdf,pdf/vz/CDH_-_UCAB_-_Centro_Derechos_Humanos_Universidad_Católica.pdf
328,español,CDHBC - Consejo Defensa Derechos Humanos Brisas Campeche,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CDHBC-ConsejoDefensaDerechosHumanosBrisasCampeche-spa.pdf,pdf/vz/CDHBC_-_Consejo_Defensa_Derechos_Humanos_Brisas_Campeche.pdf
329,español,CDOMJA - Coordinadora Departamental Org Mov Juveniles,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CDOMJA-CoordinadoraDepartamentalOrgMovJuveniles-spa.pdf,pdf/vz/CDOMJA_-_Coordinadora_Departamental_Org_Mov_Juveniles.pdf
330,español,CDPD - PACHAKUTI - Coordinadora Departamental Discapacidad,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CDPD-PACHAKUTI-CoordinadoraDepartamentalDiscapacidad-spa.pdf,pdf/vz/CDPD_-_PACHAKUTI_-_Coordinadora_Departamental_Discapacidad.pdf
331,español,CEAAL - Consejo Educación Adultos América Latina,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CEAAL-ConsejoEducaciónAdultosAméricaLatina-spa.pdf,pdf/vz/CEAAL_-_Consejo_Educación_Adultos_América_Latina.pdf
332,español,CEIG - Colectivo Estudiantes Internacionalistas Guaraníes,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CEIG-ColectivoEstudiantesInternacionalistasGuaraníes-spa.pdf,pdf/vz/CEIG_-_Colectivo_Estudiantes_Internacionalistas_Guaraníes.pdf
333,español,CELM - Cooperativa Editorial La Mancha,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CELM-CooperativaEditorialLaMancha-spa.pdf,pdf/vz/CELM_-_Cooperativa_Editorial_La_Mancha.pdf
334,español,CEM - UVC - Centro Estudios Mujer Universidad Centra,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CEM-UVC-CentroEstudiosMujerUniversidadCentral-spa.pdf,pdf/vz/CEM_-_UVC_-_Centro_Estudios_Mujer_Universidad_Centra.pdf
335,español,CEPRA - Centro Educación Producción Radiofónica,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CEPRA-CentroEducaciónProducciónRadiofónica-spa.pdf,pdf/vz/CEPRA_-_Centro_Educación_Producción_Radiofónica.pdf
336,español,CESTRA - Fundación Centro Estudios Investigaciones,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CESTRA-FundaciónCentroEstudiosInvestigaciones-spa.pdf,pdf/vz/CESTRA_-_Fundación_Centro_Estudios_Investigaciones.pdf
337,español,CGTFB - Confederación Trabajadores Fabriles Bolivia,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CGTFB-ConfederaciónTrabajadoresFabrilesBolivia-spa.pd,pdf/vz/CGTFB_-_Confederación_Trabajadores_Fabriles_Bolivia.pdf
338,español,Chajra Rung Masis,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Chajra%20Rung%20Masis-spa.pdf,pdf/vz/Chajra_Rung_Masis.pdf
339,español,CIDOB - Confederacion Pueblos Indígenas Bolivia,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CIDOB-ConfederacionPueblosIndígenasBolivia-spa.pdf,pdf/vz/CIDOB_-_Confederacion_Pueblos_Indígenas_Bolivia.pdf
340,español,Cimarrones,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Cimarrones-eng.pdf,pdf/vz/Cimarrones.pdf
341,español,CJCWT - Casa Juvenil Culturas Wayna Tambo,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CJCWT-CasaJuvenilCulturasWaynaTambo-spa.pdf,pdf/vz/CJCWT_-_Casa_Juvenil_Culturas_Wayna_Tambo.pdf
342,español,CM - Coordinadora Mujer,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CM-CoordinadoraMujer-spa.pdf,pdf/vz/CM_-_Coordinadora_Mujer.pdf
343,español,CMIB - Central Mujeres Indígenas Beni,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CMIB-CentralMujeresIndígenasBeni-spa.pdf,pdf/vz/CMIB_-_Central_Mujeres_Indígenas_Beni.pdf
344,español,CMOS - Coordinadora Mexicana Organizaciones Solidarias,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CMOS-CoordinadoraMexicanaOrganizacionesSolidarias-spa.pdf,pdf/vz/CMOS_-_Coordinadora_Mexicana_Organizaciones_Solidarias.pdf
345,español,CMQT - Cooperativa Minera Qori Thuica,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CMQT-CooperativaMineraQoriThuica-spa.pdf,pdf/vz/CMQT_-_Cooperativa_Minera_Qori_Thuica.pdf
346,español,CMTA - Coalición Mesas Técnicas Agua,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CMTA-CoaliciónMesasTécnicasAgua-spa.pdf,pdf/vz/CMTA_-_Coalición_Mesas_Técnicas_Agua.pdf
347,español,CMXX - Cooperativa Minera Siglo XX,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CMXX-CooperativaMineraSigloXX-spa.pdf,pdf/vz/CMXX_-_Cooperativa_Minera_Siglo_XX.pdf
348,español,CNMCIOB BS - Conf Nac Mujeres Campesinas Indígenas,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CNMCIOB%20BS-ConfNacMujeresCampesinaIndígenas-spa.pdf,pdf/vz/CNMCIOB_BS_-_Conf_Nac_Mujeres_Campesinas_Indígenas.pdf
349,español,CNRJB - Confederación Nacional Rentistas Jubilados,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CNRJB-ConfederaciónNacionalRentistasJubilados-spa.pdf,pdf/vz/CNRJB_-_Confederación_Nacional_Rentistas_Jubilados.pdf
350,español,COB - Central Obrera Boliviana,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/COB-CentralObreraBoliviana-spa.pdf,pdf/vz/COB_-_Central_Obrera_Boliviana.pdf
351,español,COCIPOBOL - Comité Cívico Popular Bolivia,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/COCIPOBOL-ComitéCívicoPopularBolivia-spa.pdf,pdf/vz/COCIPOBOL_-_Comité_Cívico_Popular_Bolivia.pdf
352,español,CODMPOT - Coordinadora Mujeres Populares Tarija,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CODMPOT-CoordinadoraMujeresPopularesTarija-spa.pdf,pdf/vz/CODMPOT_-_Coordinadora_Mujeres_Populares_Tarija.pdf
353,español,COFAVIC - Comité Familias Víctimas Sucesos Febrero,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/COFAVIC-ComitéFamiliasVíctimasSucesosFebrero-spa.pdf,pdf/vz/COFAVIC_-_Comité_Familias_Víctimas_Sucesos_Febrero.pdf
354,español,Collectif Education,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Collectif%20Education-spa.pdf,pdf/vz/Collectif_Education.pdf
355,español,Comedor Los Pibes,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Comedor%20Los%20Pibes-spa.pdf,pdf/vz/Comedor_Los_Pibes.pdf
356,español,CONALJUVE - Confederación Nacional Juntas Vecinales,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CONALJUVE-ConfederaciónNacionalJuntasVecinales-spa.pdf,pdf/vz/CONALJUVE_-_Confederación_Nacional_Juntas_Vecinales.pdf
357,español,CONAMAQ - Consejo Nacional Ayllus Markas Qullasuyu,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CONAMAQ-ConsejoNacionalAyllusMarkasQullasuyu-spa.pdf,pdf/vz/CONAMAQ_-_Consejo_Nacional_Ayllus_Markas_Qullasuyu.pdf
358,español,CONAMYPE - Confederación Nacional Micro Pequeña Empresa,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CONAMYPE-ConfederaciónNacionalMicroPequeñaEmpresa-spa.pdf,pdf/vz/CONAMYPE_-_Confederación_Nacional_Micro_Pequeña_Empresa.pdf
359,español,COR - El ALto - Central Obrera Regional El Alto,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/COR-El%20ALto-CentralObreraRegionalElAlto-spa.pdf,pdf/vz/COR_-_El_ALto_-_Central_Obrera_Regional_El_Alto.pdf
360,español,CPD - Centro Popular Desarrollo,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CPD-CentroPopularDesarrollo-spa.pdf,pdf/vz/CPD_-_Centro_Popular_Desarrollo.pdf
361,español,CPIB - Central Pueblos Indígenas Beni,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CPIB-CentralPueblosIndígenasBeni-spa.pdf,pdf/vz/CPIB_-_Central_Pueblos_Indígenas_Beni.pdf
362,english,CPTI - Conscience Peace Tax International,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CPTI-ConsciencePeaceTaxInternational-eng.pdf,pdf/vz/CPTI_-_Conscience_Peace_Tax_International.pdf
363,español,CRC - Corporación Retornados Chile,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CRC-CorporaciónRetornadosChile-spa.pdf,pdf/vz/CRC_-_Corporación_Retornados_Chile.pdf
364,español,CS - La Chacarita - Comité Salud Chacarita,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CS-La%20Chacarita-ComitéSaludChacarita-spa.pdf,pdf/vz/CS_-_La_Chacarita_-_Comité_Salud_Chacarita.pdf
365,español,CSADDSM - Comuna Socialista Agrícola,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CSADDSM-ComunaSocialistaAgrícola-spa.pdf,pdf/vz/CSADDSM_-_Comuna_Socialista_Agrícola.pdf
366,español,CSAPA - Cooperativa Servicios Agua Potable Los Alamos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CSAPA-CooperativaServiciosAguaPotableLosAlamos-spa.pdf,pdf/vz/CSAPA_-_Cooperativa_Servicios_Agua_Potable_Los_Alamos.pdf
367,español,CSC - Comunidad Sariri Cochabamba,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CSC-ComunidadSaririCochabamba-spa.pdf,pdf/vz/CSC_-_Comunidad_Sariri_Cochabamba.pdf
368,español,CSJ - Café Semilla Juvenil,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CSJ-CaféSemillaJuvenil-spa.pdf,pdf/vz/CSJ_-_Café_Semilla_Juvenil.pdf
369,español,CSRCMHRC - Comuna Socialista Ribereña,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CSRCMHRC-ComunaSocialistaRibereña-spa.pdf,pdf/vz/CSRCMHRC_-_Comuna_Socialista_Ribereña.pdf
370,español,CSTCB -Confederación Sindical Trabajadores Construcción,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CSTCB-ConfederaciónSindicalTrabajadoresConstrucción-spa.pdf,pdf/vz/CSTCB_-Confederación_Sindical_Trabajadores_Construcción.pdf
371,español,CSUTC - Pantaleon - Central Sindical Unica Trabajadores,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CSUTC-Pantaleon-CentralSindicalUnicaTrabajadores-spa.pdf,pdf/vz/CSUTC_-_Pantaleon_-_Central_Sindical_Unica_Trabajadores.pdf
372,español,CSUTCOQPTF - Central Sindical Unica Trabajadores,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CSUTCOQPTF-CentralSindicalUnicaTrabajadores-spa.pdf,pdf/vz/CSUTCOQPTF_-_Central_Sindical_Unica_Trabajadores.pdf
373,español,CTU - Comités Tierra Urbana,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CTU-ComitésTierraUrbana-spa.pdf,pdf/vz/CTU_-_Comités_Tierra_Urbana.pdf
374,español,CUTC - Central Unitaria Trabajadores Chile,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/CUTC-CentralUnitariaTrabajadoresChile-spa.pdf,pdf/vz/CUTC_-_Central_Unitaria_Trabajadores_Chile.pdf
375,español,DID - Asociación Discapacidad Inclusión Desarrollo,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/DID-AsociaciónDiscapacidadInclusiónDesarrollo-spa.pdf,pdf/vz/DID_-_Asociación_Discapacidad_Inclusión_Desarrollo.pdf
376,español,Diverlex,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Diverlex-spa.pdf,pdf/vz/Diverlex.pdf
377,español,ECMS - Epicentro Cultural Manuelita Saenz,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/ECMS-EpicentroCulturalManuelitaSaenz-spa.pdf,pdf/vz/ECMS_-_Epicentro_Cultural_Manuelita_Saenz.pdf
378,español,EFIP - Equipo Formación Información Publicaciones,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/EFIP-EquipoFormaciónInformaciónPublicaciones-spa.pdf,pdf/vz/EFIP_-_Equipo_Formación_Información_Publicaciones.pdf
379,english,El Observatorio - Obervatorio Venezolano Mujeres,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/El%20Observatorio-ObervatorioVenezolanoMujeres-eng.pdf,pdf/vz/El_Observatorio_-_Obervatorio_Venezolano_Mujeres.pdf
380,español,ENFF - Escola Nacional Florestan Fernandez,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/ENFF-EscolaNacionalFlorestanFernandez-spa.pdf,pdf/vz/ENFF_-_Escola_Nacional_Florestan_Fernandez.pdf
381,english,ENT - Environmental Network Trinidad Tobago,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/ENT-EnvironmentalNetworkTrinidadTobago-eng.pdf,pdf/vz/ENT_-_Environmental_Network_Trinidad_Tobago.pdf
382,español,EP -Espacio Público,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/EP-EspacioPúblico-spa.pdf,pdf/vz/EP_-Espacio_Público.pdf
383,español,ESDATA,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/ESDATA-spa.pdf,pdf/vz/ESDATA.pdf
384,español,Evita Siempre,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Evita%20Siempre-spa.pdf,pdf/vz/Evita_Siempre.pdf
